timestamp;date_GMT;date;status;country;home_team_name;away_team_name;referee;referee_name;referee_last_name;home_team_goal_count;away_team_goal_count;total_goal_count;home_team_yellow_cards;home_team_red_cards;home_team_shots;away_team_shots;home_team_fouls;away_team_fouls;home_team_possession;away_team_possession;stadium_name
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Argentina;Banfield;River Plate;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Florencio Solá (Lomas de Zamora- Provincia de Buenos Aires)
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Argentina;Atletico Tucuman;Arsenal de Sarandi;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Monumental Presidente José Fierro (San Miguel de Tucumán- Provincia de Tucumán)
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Argentina;Tigre;San Lorenzo;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio José Dellagiovanna (San Fernando- Provincia de Buenos Aires)
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Argentina;Newell's Old Boys;Estudiantes;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Marcelo Alberto Bielsa (Rosario- Provincia de Santa Fe)
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Argentina;Godoy Cruz;Racing Club;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Feliciano Gambarte (Godoy Cruz- Provincia de Mendoza)
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Argentina;Platense;Union Santa Fe;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Ciudad de Vicente Lopez (Vicente Lopez- Provincia de Buenos Aires)
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Argentina;Boca Juniors;Lanus;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Alberto Jose Armando (Ciudad de Buenos Aires)
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Argentina;Central Cordoba SdE;Defensa y Justicia;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Norberto Tito Tomaghello (Florencio Varela- Provincia de Buenos Aires)
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Argentina;Independiente;Instituto;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Libertadores de América (Avellaneda- Provincia de Buenos Aires)
1695506400;9/23/2023 10:00 ;2023-09-23;incomplete;Argentina;Sarmiento;Belgrano;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Eva Perón de Junín (Junín- Provincia de Buenos Aires)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Argentina;Colon;Union Santa Fe;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Brigadier General Estanislao López (Ciudad de Santa Fe- Provincia de Santa Fe)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Argentina;San Lorenzo;Huracan;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Pedro Bidegaín (Capital Federal- Ciudad de Buenos Aires)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Argentina;Estudiantes;Gimnasia La Plata;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Jorge Luis Hirschi (La Plata- Provincia de Buenos Aires)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Argentina;Rosario Central;Newell's Old Boys;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Gigante de Arroyito (Rosario- Provincia de Santa Fe)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Argentina;Racing Club;Independiente;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Presidente Juan Domingo Perón (Avellaneda- Provincia de Buenos Aires)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Argentina;Boca Juniors;River Plate;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Alberto Jose Armando (Ciudad de Buenos Aires)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Argentina;Talleres Cordoba;Belgrano;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Mario Alberto Kempes (Ciudad de Córdoba- Provincia de Córdoba)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Argentina;Platense;Argentinos Juniors;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Ciudad de Vicente Lopez (Vicente Lopez- Provincia de Buenos Aires)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Argentina;Tigre;Velez Sarsfield;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Jose Amalfitani (Capital Federal- Ciudad de Buenos Aires)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Argentina;Arsenal de SarandI;Defensa y Justicia;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Norberto Tito Tomaghello (Florencio Varela- Provincia de Buenos Aires)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Argentina;Banfield;Lanus;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Florencio Solá (Lomas de Zamora- Provincia de Buenos Aires)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Argentina;Atletico Tucuman;Central Cordoba SdE;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Monumental Presidente José Fierro (San Miguel de Tucumán- Provincia de Tucumán)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Argentina;Barracas Central;Sarmiento;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Claudio Fabián Tapia (Capital Federal- Ciudad de Buenos Aires)
1696111200;9/30/2023 10:00 ;2023-09-30;incomplete;Argentina;Godoy Cruz;Instituto;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Juan Domingo Perón (Ciudad de Córdoba- Provincia de Córdoba)
1696716000;7/10/2023;2023-10-07;incomplete;Argentina;Velez Sarsfield;Atletico Tucuman;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Jose Amalfitani (Capital Federal- Ciudad de Buenos Aires)
1696716000;7/10/2023;2023-10-07;incomplete;Argentina;Arsenal de SarandI;Banfield;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Julio Humberto Grondona (Avellaneda- Provincia de Buenos Aires)
1696716000;7/10/2023;2023-10-07;incomplete;Argentina;River Plate;Talleres Cordoba;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Monumental Antonio Vespucio Liberti (Capital Federal- Ciudad de Buenos Aires)
1696716000;7/10/2023;2023-10-07;incomplete;Argentina;Barracas Central;Colon;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Claudio Fabián Tapia (Capital Federal- Ciudad de Buenos Aires)
1696716000;7/10/2023;2023-10-07;incomplete;Argentina;Argentinos Juniors;Independiente;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Diego Armando Maradona (Capital Federal- Ciudad de Buenos Aires)
1696716000;7/10/2023;2023-10-07;incomplete;Argentina;Rosario Central;Huracan;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Gigante de Arroyito (Rosario- Provincia de Santa Fe)
1696716000;7/10/2023;2023-10-07;incomplete;Argentina;Central Cordoba SdE;Tigre;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Alfredo Terrera (Santiago del Estero- Provincia de Santiago del Est)
1696716000;7/10/2023;2023-10-07;incomplete;Argentina;Lanus;Defensa y Justicia;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1; Estadio Ciudad de Lanus - Nestor Diaz Perez (Lanus- Provincia de Buenos Aires)
1696716000;7/10/2023;2023-10-07;incomplete;Argentina;Belgrano;Boca Juniors;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Julio César Villagra (Ciudad de Córdoba- Provincia de Córdoba)
1696716000;7/10/2023;2023-10-07;incomplete;Argentina;Racing Club;Platense;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Presidente Juan Domingo Perón (Avellaneda- Provincia de Buenos Aires)
1696716000;7/10/2023;2023-10-07;incomplete;Argentina;Estudiantes;Godoy Cruz;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Jorge Luis Hirschi (La Plata- Provincia de Buenos Aires)
1696716000;7/10/2023;2023-10-07;incomplete;Argentina;San Lorenzo;Newell's Old Boys;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Pedro Bidegaín (Capital Federal- Ciudad de Buenos Aires)
1696716000;7/10/2023;2023-10-07;incomplete;Argentina;Instituto;Gimnasia La Plata;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Juan Domingo Perón (Ciudad de Córdoba- Provincia de Córdoba)
1696716000;7/10/2023;2023-10-07;incomplete;Argentina;Union Santa Fe;Sarmiento;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio 15 de Abril (Ciudad de Santa Fe- Provincia de Santa Fe)
1697580000;10/17/2023 10:00 ;2023-10-17;incomplete;Argentina;Rosario Central;Velez Sarsfield;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Gigante de Arroyito (Rosario- Provincia de Santa Fe)
1697580000;10/17/2023 10:00 ;2023-10-17;incomplete;Argentina;Gimnasia La Plata;Argentinos Juniors;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Juan Carmelo Zerillo (La Plata- Provincia de Buenos Aires)
1697580000;10/17/2023 10:00 ;2023-10-17;incomplete;Argentina;Independiente;Barracas Central;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Libertadores de América (Avellaneda- Provincia de Buenos Aires)
1697580000;10/17/2023 10:00 ;2023-10-17;incomplete;Argentina;Colon;River Plate;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Brigadier General Estanislao López (Ciudad de Santa Fe- Provincia de Santa Fe)
1697580000;10/17/2023 10:00 ;2023-10-17;incomplete;Argentina;Talleres Cordoba;Arsenal de Sarandi;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Mario Alberto Kempes (Ciudad de Córdoba- Provincia de Córdoba)
1697580000;10/17/2023 10:00 ;2023-10-17;incomplete;Argentina;Banfield;Atletico Tucuman;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Florencio Solá (Lomas de Zamora- Provincia de Buenos Aires)
1697580000;10/17/2023 10:00 ;2023-10-17;incomplete;Argentina;Tigre;Newell's Old Boys;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio José Dellagiovanna (San Fernando- Provincia de Buenos Aires)
1697580000;10/17/2023 10:00 ;2023-10-17;incomplete;Argentina;Godoy Cruz;San Lorenzo;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Feliciano Gambarte (Godoy Cruz- Provincia de Mendoza)
1697580000;10/17/2023 10:00 ;2023-10-17;incomplete;Argentina;Platense;Estudiantes;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Ciudad de Vicente Lopez (Vicente Lopez- Provincia de Buenos Aires)
1697580000;10/17/2023 10:00 ;2023-10-17;incomplete;Argentina;Boca Juniors;Union Santa Fe;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Alberto Jose Armando (Ciudad de Buenos Aires)
1697580000;10/17/2023 10:00 ;2023-10-17;incomplete;Argentina;Defensa y Justicia;Belgrano;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Norberto Tito Tomaghello (Florencio Varela- Provincia de Buenos Aires)
1697580000;10/17/2023 10:00 ;2023-10-17;incomplete;Argentina;Central Cordoba SdE;Lanus;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Alfredo Terrera (Santiago del Estero- Provincia de Santiago del Est)
1697580000;10/17/2023 10:00 ;2023-10-17;incomplete;Argentina;Huracan;Instituto;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Tomás Adolfo Ducó (Capital Federal- Ciudad de Buenos Aires)
1697580000;10/17/2023 10:00 ;2023-10-17;incomplete;Argentina;Sarmiento;Racing Club;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Eva Perón de Junín (Junín- Provincia de Buenos Aires)
1698184800;10/24/2023 10:00 ;2023-10-24;incomplete;Argentina;Velez Sarsfield;Banfield;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Jose Amalfitani (Capital Federal- Ciudad de Buenos Aires)
1698184800;10/24/2023 10:00 ;2023-10-24;incomplete;Argentina;Atletico Tucuman;Talleres Cordoba;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Monumental Presidente José Fierro (San Miguel de Tucumán- Provincia de Tucumán)
1698184800;10/24/2023 10:00 ;2023-10-24;incomplete;Argentina;Arsenal de SarandI;Colon;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Julio Humberto Grondona (Avellaneda- Provincia de Buenos Aires)
1698184800;10/24/2023 10:00 ;2023-10-24;incomplete;Argentina;River Plate;Independiente;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Monumental Antonio Vespucio Liberti (Capital Federal- Ciudad de Buenos Aires)
1698184800;10/24/2023 10:00 ;2023-10-24;incomplete;Argentina;Barracas Central;Gimnasia La Plata;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Claudio Fabián Tapia (Capital Federal- Ciudad de Buenos Aires)
1698184800;10/24/2023 10:00 ;2023-10-24;incomplete;Argentina;Argentinos Juniors;Huracan;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Diego Armando Maradona (Capital Federal- Ciudad de Buenos Aires)
1698184800;10/24/2023 10:00 ;2023-10-24;incomplete;Argentina;Lanus;Tigre;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1; Estadio Ciudad de Lanus - Nestor Diaz Perez (Lanus- Provincia de Buenos Aires)
1698184800;10/24/2023 10:00 ;2023-10-24;incomplete;Argentina;Belgrano;Central Cordoba SdE;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Julio César Villagra (Ciudad de Córdoba- Provincia de Córdoba)
1698184800;10/24/2023 10:00 ;2023-10-24;incomplete;Argentina;Union Santa Fe;Defensa y Justicia;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio 15 de Abril (Ciudad de Santa Fe- Provincia de Santa Fe)
1698184800;10/24/2023 10:00 ;2023-10-24;incomplete;Argentina;Racing Club;Boca Juniors;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Presidente Juan Domingo Perón (Avellaneda- Provincia de Buenos Aires)
1698184800;10/24/2023 10:00 ;2023-10-24;incomplete;Argentina;San Lorenzo;Platense;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Pedro Bidegaín (Capital Federal- Ciudad de Buenos Aires)
1698184800;10/24/2023 10:00 ;2023-10-24;incomplete;Argentina;Newell's Old Boys;Godoy Cruz;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Marcelo Alberto Bielsa (Rosario- Provincia de Santa Fe)
1698184800;10/24/2023 10:00 ;2023-10-24;incomplete;Argentina;Instituto;Rosario Central;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Juan Domingo Perón (Ciudad de Córdoba- Provincia de Córdoba)
1698184800;10/24/2023 10:00 ;2023-10-24;incomplete;Argentina;Estudiantes;Sarmiento;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Jorge Luis Hirschi (La Plata- Provincia de Buenos Aires)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Argentina;Rosario Central;Argentinos Juniors;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Gigante de Arroyito (Rosario- Provincia de Santa Fe)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Argentina;Huracan;Barracas Central;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Tomás Adolfo Ducó (Capital Federal- Ciudad de Buenos Aires)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Argentina;Gimnasia La Plata;River Plate;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Juan Carmelo Zerillo (La Plata- Provincia de Buenos Aires)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Argentina;Independiente;Arsenal de Sarandi;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Libertadores de América (Avellaneda- Provincia de Buenos Aires)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Argentina;Colon;Atletico Tucuman;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Brigadier General Estanislao López (Ciudad de Santa Fe- Provincia de Santa Fe)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Argentina;Talleres Cordoba;Banfield;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Mario Alberto Kempes (Ciudad de Córdoba- Provincia de Córdoba)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Argentina;Tigre;Godoy Cruz;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio José Dellagiovanna (San Fernando- Provincia de Buenos Aires)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Argentina;Platense;Newell's Old Boys;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Ciudad de Vicente Lopez (Vicente Lopez- Provincia de Buenos Aires)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Argentina;Boca Juniors;Estudiantes;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Alberto Jose Armando (Ciudad de Buenos Aires)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Argentina;Defensa y Justicia;Racing Club;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Norberto Tito Tomaghello (Florencio Varela- Provincia de Buenos Aires)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Argentina;Central Cordoba SdE;Union Santa Fe;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Alfredo Terrera (Santiago del Estero- Provincia de Santiago del Est)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Argentina;Lanus;Belgrano;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1; Estadio Ciudad de Lanus - Nestor Diaz Perez (Lanus- Provincia de Buenos Aires)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Argentina;Instituto;Velez Sarsfield;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Juan Domingo Perón (Ciudad de Córdoba- Provincia de Córdoba)
1698530400;10/28/2023 10:00 ;2023-10-28;incomplete;Argentina;Sarmiento;San Lorenzo;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Eva Perón de Junín (Junín- Provincia de Buenos Aires)
1699138800;4/11/2023;2023-11-04;incomplete;Argentina;Velez Sarsfield;Talleres Cordoba;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Jose Amalfitani (Capital Federal- Ciudad de Buenos Aires)
1699138800;4/11/2023;2023-11-04;incomplete;Argentina;Banfield;Colon;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Florencio Solá (Lomas de Zamora- Provincia de Buenos Aires)
1699138800;4/11/2023;2023-11-04;incomplete;Argentina;Atletico Tucuman;Independiente;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Monumental Presidente José Fierro (San Miguel de Tucumán- Provincia de Tucumán)
1699138800;4/11/2023;2023-11-04;incomplete;Argentina;Arsenal de SarandI;Gimnasia La Plata;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Julio Humberto Grondona (Avellaneda- Provincia de Buenos Aires)
1699138800;4/11/2023;2023-11-04;incomplete;Argentina;River Plate;Huracan;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Monumental Antonio Vespucio Liberti (Capital Federal- Ciudad de Buenos Aires)
1699138800;4/11/2023;2023-11-04;incomplete;Argentina;Barracas Central;Rosario Central;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Claudio Fabián Tapia (Capital Federal- Ciudad de Buenos Aires)
1699138800;4/11/2023;2023-11-04;incomplete;Argentina;Belgrano;Tigre;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Julio César Villagra (Ciudad de Córdoba- Provincia de Córdoba)
1699138800;4/11/2023;2023-11-04;incomplete;Argentina;Union Santa Fe;Lanus;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio 15 de Abril (Ciudad de Santa Fe- Provincia de Santa Fe)
1699138800;4/11/2023;2023-11-04;incomplete;Argentina;Racing Club;Central Cordoba SdE;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Presidente Juan Domingo Perón (Avellaneda- Provincia de Buenos Aires)
1699138800;4/11/2023;2023-11-04;incomplete;Argentina;Estudiantes;Defensa y Justicia;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Jorge Luis Hirschi (La Plata- Provincia de Buenos Aires)
1699138800;4/11/2023;2023-11-04;incomplete;Argentina;San Lorenzo;Boca Juniors;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Pedro Bidegaín (Capital Federal- Ciudad de Buenos Aires)
1699138800;4/11/2023;2023-11-04;incomplete;Argentina;Godoy Cruz;Platense;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Feliciano Gambarte (Godoy Cruz- Provincia de Mendoza)
1699138800;4/11/2023;2023-11-04;incomplete;Argentina;Argentinos Juniors;Instituto;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Diego Armando Maradona (Capital Federal- Ciudad de Buenos Aires)
1699138800;4/11/2023;2023-11-04;incomplete;Argentina;Newell's Old Boys;Sarmiento;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Marcelo Alberto Bielsa (Rosario- Provincia de Santa Fe)
1699743600;11/11/2023;2023-11-11;incomplete;Argentina;Argentinos Juniors;Velez Sarsfield;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Diego Armando Maradona (Capital Federal- Ciudad de Buenos Aires)
1699743600;11/11/2023;2023-11-11;incomplete;Argentina;Rosario Central;River Plate;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Gigante de Arroyito (Rosario- Provincia de Santa Fe)
1699743600;11/11/2023;2023-11-11;incomplete;Argentina;Huracan;Arsenal de Sarandi;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Tomás Adolfo Ducó (Capital Federal- Ciudad de Buenos Aires)
1699743600;11/11/2023;2023-11-11;incomplete;Argentina;Gimnasia La Plata;Atletico Tucuman;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Juan Carmelo Zerillo (La Plata- Provincia de Buenos Aires)
1699743600;11/11/2023;2023-11-11;incomplete;Argentina;Independiente;Banfield;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Libertadores de América (Avellaneda- Provincia de Buenos Aires)
1699743600;11/11/2023;2023-11-11;incomplete;Argentina;Colon;Talleres Cordoba;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Brigadier General Estanislao López (Ciudad de Santa Fe- Provincia de Santa Fe)
1699743600;11/11/2023;2023-11-11;incomplete;Argentina;Tigre;Platense;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio José Dellagiovanna (San Fernando- Provincia de Buenos Aires)
1699743600;11/11/2023;2023-11-11;incomplete;Argentina;Boca Juniors;Newell's Old Boys;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Alberto Jose Armando (Ciudad de Buenos Aires)
1699743600;11/11/2023;2023-11-11;incomplete;Argentina;Defensa y Justicia;San Lorenzo;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Norberto Tito Tomaghello (Florencio Varela- Provincia de Buenos Aires)
1699743600;11/11/2023;2023-11-11;incomplete;Argentina;Central Cordoba SdE;Estudiantes;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Alfredo Terrera (Santiago del Estero- Provincia de Santiago del Est)
1699743600;11/11/2023;2023-11-11;incomplete;Argentina;Lanus;Racing Club;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1; Estadio Ciudad de Lanus - Nestor Diaz Perez (Lanus- Provincia de Buenos Aires)
1699743600;11/11/2023;2023-11-11;incomplete;Argentina;Belgrano;Union Santa Fe;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Julio César Villagra (Ciudad de Córdoba- Provincia de Córdoba)
1699743600;11/11/2023;2023-11-11;incomplete;Argentina;Instituto;Barracas Central;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Juan Domingo Perón (Ciudad de Córdoba- Provincia de Córdoba)
1699743600;11/11/2023;2023-11-11;incomplete;Argentina;Sarmiento;Godoy Cruz;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Eva Perón de Junín (Junín- Provincia de Buenos Aires)
1700953200;11/25/2023 11:00 ;2023-11-25;incomplete;Argentina;Velez Sarsfield;Colon;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Jose Amalfitani (Capital Federal- Ciudad de Buenos Aires)
1700953200;11/25/2023 11:00 ;2023-11-25;incomplete;Argentina;Talleres Cordoba;Independiente;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Mario Alberto Kempes (Ciudad de Córdoba- Provincia de Córdoba)
1700953200;11/25/2023 11:00 ;2023-11-25;incomplete;Argentina;Banfield;Gimnasia La Plata;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Florencio Solá (Lomas de Zamora- Provincia de Buenos Aires)
1700953200;11/25/2023 11:00 ;2023-11-25;incomplete;Argentina;Atletico Tucuman;Huracan;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Monumental Presidente José Fierro (San Miguel de Tucumán- Provincia de Tucumán)
1700953200;11/25/2023 11:00 ;2023-11-25;incomplete;Argentina;Arsenal de SarandI;Rosario Central;noname;noname;;0;0;0;-1;-1;-1;-1;-1;-1;-1;-1;Estadio Julio Humberto Grondona (Avellaneda- Provincia de Buenos Aires)
