id_jugador;full_name;name;last_name;age;birthday_GMT;position_campo;current_club;nationality
886;Rodrigo Castillo;Rodrigo;Castillo;24;NULL;Forward;Gimnasia La Plata;Argentina
887;Rodrigo Diego Lugo;Rodrigo;Diego Lugo;31;NULL;Goalkeeper;Huracan;Argentina
888;Rodrigo Ezequiel Herrera;Rodrigo;Ezequiel Herrera;23;NULL;Midfielder;Barracas Central;Argentina
889;Rodrigo Francisco Jesus Rey;Rodrigo;Francisco Jesus Rey;32;NULL;Goalkeeper;Independiente;Argentina
890;Rodrigo Gallo;Rodrigo;Gallo;22;NULL;Defender;Gimnasia La Plata;Argentina
891;Rodrigo Garro;Rodrigo;Garro;25;NULL;Midfielder;Talleres Cordoba;Argentina
892;Rodrigo Germi Aliendro;Rodrigo;Germi Aliendro;32;NULL;Midfielder;River Plate;Argentina
893;Rodrigo Insua;Rodrigo;Insua;25;NULL;Midfielder;Barracas Central;Argentina
894;Rodrigo Leonel Marquez De Meneses;Rodrigo;Leonel Marquez De Meneses;21;NULL;Forward;Independiente;Argentina
895;Rodrigo Manuel Bogarin Gimenez;Rodrigo;Manuel Bogarin Gimenez;26;NULL;Midfielder;Defensa y Justicia;Paraguay
896;Rodrigo Montes;Rodrigo;Montes;23;NULL;Defender;Boca Juniors;Argentina
897;Rodrigo Romi Villagra;Rodrigo;Romi Villagra;22;NULL;Midfielder;Talleres Cordoba;Argentina
898;Rodrigo Saracho;Rodrigo;Saracho;29;NULL;Goalkeeper;Godoy Cruz;Argentina
899;Rodrigo Uriel Atencio;Rodrigo;Uriel Atencio;21;NULL;Forward;Independiente;Argentina
900;Romi Andres Rodriguez;Romi;Andres Rodriguez;19;NULL;Midfielder;Boca Juniors;Argentina
901;Romi Daniel Riquelme;Romi;Daniel Riquelme;21;NULL;Defender;Argentinos Juniors;Argentina
902;Romi Ezequiel Fernidez;Romi;Ezequiel Fernidez;17;NULL;Forward;Racing Club;Argentina
903;Romi Gabriel Vega;Romi;Gabriel Vega;19;NULL;Defender;Argentinos Juniors;Argentina
904;Ronaldo Ivi Martinez Rolon;Ronaldo;Ivi Martinez Rolon;27;NULL;Forward;Platense;Paraguay
905;Rondon;Rondon;;33;NULL;Forward;River Plate;Venezuela
906;Ruben Alejandro Botta Montero;Ruben;Alejandro Botta Montero;33;NULL;Forward;Colon;Argentina
907;Ruben David Martinez;Ruben;David Martinez;19;NULL;Midfielder;Independiente;Argentina
908;Samuel Alejandro Careaga;Samuel;Alejandro Careaga;21;NULL;Midfielder;Lanus;Argentina
909;Santiago Alejandro Rodriguez;Santiago;Alejandro Rodriguez;26;NULL;Midfielder;Instituto;Argentina
910;Santiago Alexander Quiros;Santiago;Alexander Quiros;20;NULL;Defender;Racing Club;Argentina
911;Santiago Andres Mele Castanero;Santiago;Andres Mele Castanero;25;NULL;Goalkeeper;Union Santa Fe;Uruguay
912;Santiago Ascacibar;Santiago;Ascacibar;26;NULL;Midfielder;Estudiantes;Argentina
913;Santiago Federico Toloza;Santiago;Federico Toloza;20;NULL;Midfielder;Arsenal de Sarandi;Argentina
914;Santiago Fernidez;Santiago;Fernidez;18;NULL;Defender;Talleres Cordoba;Argentina
915;Santiago Gaston Luji;Santiago;Gaston Luji;21;NULL;Midfielder;Huracan;Argentina
916;Santiago Gerardo Rojas Lopez;Santiago;Gerardo Rojas Lopez;27;NULL;Goalkeeper;Tigre;Paraguay
917;Santiago Hezze;Santiago;Hezze;21;NULL;Midfielder;Huracan;Argentina
918;Santiago Hidalgo Massa;Santiago;Hidalgo Massa;18;NULL;Forward;Independiente;Argentina
919;Santiago Longo;Santiago;Longo;25;NULL;Midfielder;Belgrano;Argentina
920;Santiago Lopez Grobin;Santiago;Lopez Grobin;17;NULL;Forward;Independiente;Argentina
921;Santiago Montiel;Santiago;Montiel;22;NULL;Defender;Argentinos Juniors;Argentina
922;Santiago Pierotti;Santiago;Pierotti;22;NULL;Forward;Colon;Argentina
923;Santiago Ramos Mingo;Santiago;Ramos Mingo;21;NULL;Defender;Defensa y Justicia;Argentina
924;Santiago Salle;Santiago;Salle;19;NULL;Forward;Independiente;Argentina
925;Santiago Simon;Santiago;Simon;21;NULL;Midfielder;River Plate;Argentina
926;Santiago Thomas Castro;Santiago;Thomas Castro;18;NULL;Forward;Velez Sarsfield;Argentina
927;Santiago Vera;Santiago;Vera;24;NULL;Midfielder;Tigre;Argentina
928;Santino Vera;Santino;Vera;17;NULL;Forward;Racing Club;Argentina
929;Sasha Julii Marcich;Sasha;Julii Marcich;25;NULL;Defender;Platense;Argentina
930;Sebastii Cocimano;Sebastii;Cocimano;23;NULL;Forward;Gimnasia La Plata;Argentina
931;Sebastii Corda;Sebastii;Corda;28;NULL;Defender;Instituto;Argentina
932;Sebastii Emanuel Moyano;Sebastii;Emanuel Moyano;33;NULL;Goalkeeper;Union Santa Fe;Argentina
933;Sebastii Luciano Emanuel Medina;Sebastii;Luciano Emanuel Medina;23;NULL;Midfielder;Tigre;Argentina
934;Sebastii Prieto;Sebastii;Prieto;30;NULL;Defender;Tigre;Argentina
935;Sebastii Sosa Sichez;Sebastii;Sosa Sichez;29;NULL;Forward;Banfield;Uruguay
936;Sebastii Toma Meza;Sebastii;Toma Meza;23;NULL;Goalkeeper;Huracan;Argentina
937;Sebastii Valdez;Sebastii;Valdez;27;NULL;Defender;Central Cordoba SdE;Argentina
938;Sebastii Villa Cano;Sebastii;Villa Cano;27;NULL;Forward;Boca Juniors;Colombia
939;Sergio Alejandro Quiroga Gabutti;Sergio;Alejandro Quiroga Gabutti;29;NULL;Forward;Sarmiento;Argentina
940;Sergio Damii Barreto;Sergio;Damii Barreto;24;NULL;Defender;Independiente;Argentina
941;Sergio Fabii Ortiz;Sergio;Fabii Ortiz;22;NULL;Midfielder;Independiente;Argentina
942;Sergio Romero;Sergio;Romero;36;NULL;Goalkeeper;Boca Juniors;Argentina
943;Silvio Ulariaga;Silvio;Ulariaga;21;NULL;Forward;Godoy Cruz;Argentina
944;Siro Rosane;Siro;Rosane;23;NULL;Midfielder;Barracas Central;Argentina
945;Stefano Moreyra;Stefano;Moreyra;21;NULL;Midfielder;Colon;Argentina
946;Tadeo Allende;Tadeo;Allende;24;NULL;Forward;Godoy Cruz;Argentina
947;Thiago Cruz Fernidez;Thiago;Cruz Fernidez;19;NULL;Midfielder;Velez Sarsfield;Argentina
948;Thiago Nuss;Thiago;Nuss;32;NULL;Forward;Argentinos Juniors;Argentina
949;Thiago Tomas Schiavulli;Thiago;Tomas Schiavulli;19;NULL;Defender;Defensa y Justicia;Argentina
950;Thiago Yossen;Thiago;Yossen;19;NULL;Defender;Colon;Argentina
951;Thomas Ignacio Galdames Milli;Thomas;Ignacio Galdames Milli;24;NULL;Defender;Godoy Cruz;Chile
952;Thyago Ayala;Thyago;Ayala;21;NULL;Goalkeeper;Sarmiento;Argentina
953;Tiago Nahuel Banega;Tiago;Nahuel Banega;24;NULL;Midfielder;Union Santa Fe;Argentina
954;Tiago Toma Palacios;Tiago;Toma Palacios;20;NULL;Defender;Talleres Cordoba;Argentina
955;Tobias Ariel Cervera Cadi;Tobias;Ariel Cervera Cadi;21;NULL;Midfielder;Rosario Central;Argentina
956;Tobias Javier Rubio;Tobias;Javier Rubio;19;NULL;Defender;Racing Club;Argentina
957;Tobias Medina;Tobias;Medina;19;NULL;Midfielder;San Lorenzo;Argentina
958;Tobias Zarate;Tobias;Zarate;23;NULL;Forward;Arsenal de Sarandi;Argentina
959;Toma Agustin Fernidez;Toma;Agustin Fernidez;24;NULL;Defender;Gimnasia La Plata;Argentina
960;Toma Agustin Perez;Toma;Agustin Perez;17;NULL;Forward;Racing Club;Argentina
961;Toma Agustin Pozzo;Toma;Agustin Pozzo;22;NULL;Midfielder;Independiente;Argentina
962;Tomas Alejandro Castro;Tomas;Alejandro Castro;21;NULL;Midfielder;Belgrano;Argentina
963;Toma Alexander Adoryi;Toma;Alexander Adoryi;21;NULL;Midfielder;Banfield;Argentina
964;Toma Andrea Rambert;Toma;Andrea Rambert;19;NULL;Forward;Independiente;Argentina
965;Toma Andres Kummer;Toma;Andres Kummer;18;NULL;Defender;Talleres Cordoba;Argentina
966;Toma Aviles;Toma;Aviles;19;NULL;Defender;Racing Club;Chile
967;Toma Belmonte;Toma;Belmonte;25;NULL;Midfielder;Lanus;Argentina
968;Toma Berardozzi;Toma;Berardozzi;20;NULL;Defender;Newell's Old Boys;Argentina
969;Toma Bernardo Cavanagh;Toma;Bernardo Cavanagh;22;NULL;Defender;Velez Sarsfield;Argentina
970;Toma Cardona;Toma;Cardona;27;NULL;Defender;Defensa y Justicia;Argentina
971;Toma Durso;Toma;Durso;24;NULL;Goalkeeper;Gimnasia La Plata;Argentina
972;Toma Ezequiel Castro Ponce;Toma;Ezequiel Castro Ponce;22;NULL;Midfielder;Atletico Tucuman;Argentina
973;Toma Ezequiel Galvi;Toma;Ezequiel Galvi;23;NULL;Midfielder;Colon;Argentina
974;Toma Ezequiel Guidara;Toma;Ezequiel Guidara;27;NULL;Defender;Velez Sarsfield;Argentina
975;Toma Gonzalez;Toma;Gonzalez;20;NULL;Forward;Union Santa Fe;Argentina
976;Toma Ignacio Marchiori Carre̱o;Toma;Ignacio Marchiori Carre̱o;28;NULL;Goalkeeper;Atletico Tucuman;Argentina
977;Toma Jacob;Toma;Jacob;19;NULL;Defender;Newell's Old Boys;Argentina
978;Toma Jose Conechny;Toma;Jose Conechny;25;NULL;Forward;Godoy Cruz;Argentina
979;Toma Julii Fernidez;Toma;Julii Fernidez;19;NULL;Defender;Tigre;Argentina
980;Toma Molina;Toma;Molina;28;NULL;Forward;Talleres Cordoba;Argentina
981;Toma Muro;Toma;Muro;21;NULL;Midfielder;Gimnasia La Plata;Argentina
982;Toma O'Connor;Toma;O'Connor;21;NULL;Midfielder;Rosario Central;Argentina
983;Toma Olmos;Toma;Olmos;18;NULL;Midfielder;Talleres Cordoba;Argentina
984;Toma Ortiz;Toma;Ortiz;23;NULL;Midfielder;Defensa y Justicia;Argentina
985;Toma Oscar Badaloni;Toma;Oscar Badaloni;23;NULL;Forward;Tigre;Argentina
986;Toma Perez;Toma;Perez;18;NULL;Midfielder;Newell's Old Boys;Argentina
987;Toma Sives;Toma;Sives;19;NULL;Forward;Arsenal de Sarandi;Argentina
988;Toma Sultani;Toma;Sultani;25;NULL;Goalkeeper;Arsenal de Sarandi;Argentina
989;Ulises Albano Ciccioli;Ulises;Albano Ciccioli;20;NULL;Defender;Rosario Central;Argentina
990;Ulises Sichez;Ulises;Sichez;25;NULL;Forward;Belgrano;Argentina
991;Ulises Sandoval;Ulises;Sandoval;19;NULL;Forward;Defensa y Justicia;Argentina
992;Valentin Andres Sanchez;Valentin;Andres Sanchez;21;NULL;Midfielder;Huracan;Argentina
993;Valentin Barco;Valentin;Barco;19;NULL;Defender;Boca Juniors;Argentina
994;Valentin Burgoa;Valentin;Burgoa;23;NULL;Midfielder;Huracan;Argentina
995;Valentin Depietri;Valentin;Depietri;22;NULL;Midfielder;Talleres Cordoba;Argentina
996;Valentin Javier Moreno;Valentin;Javier Moreno;20;NULL;Defender;Tigre;Argentina
997;Valentin Peralva;Valentin;Peralva;20;NULL;Forward;Gimnasia La Plata;Argentina
998;Valentino Mariano Quintero;Valentino;Mariano Quintero;20;NULL;Goalkeeper;Rosario Central;Argentina
999;Valentino Venetucci;Valentino;Venetucci;20;NULL;Midfielder;Union Santa Fe;Argentina
1000;Vicente Taborda;Vicente;Taborda;22;NULL;Forward;Boca Juniors;Argentina
1001;Victor Cabrera;Victor;Cabrera;30;NULL;Defender;Tigre;Argentina
1002;Victor Emanuel Aguilera;Victor;Emanuel Aguilera;34;NULL;Defender;Tigre;Argentina
1003;Victor Gustavo Velazquez Ramos;Victor;Gustavo Velazquez Ramos;32;NULL;Defender;Newell's Old Boys;Paraguay
1004;Victor Ignacio Malcorra;Victor;Ignacio Malcorra;36;NULL;Midfielder;Rosario Central;Argentina
1005;Walter Ariel Bou;Walter;Ariel Bou;30;NULL;Forward;Velez Sarsfield;Argentina
1006;Walter Mazzantti;Walter;Mazzantti;26;NULL;Forward;Huracan;Argentina
1007;Walter Montoya;Walter;Montoya;30;NULL;Midfielder;Rosario Central;Argentina
1008;Willer Emilio Ditta Perez;Willer;Emilio Ditta Perez;26;NULL;Defender;Newell's Old Boys;Colombia
1009;Williams Barlasina;Williams;Barlasina;25;NULL;Goalkeeper;Newell's Old Boys;Argentina
1010;Wilson Gabriel Ibarrola Caballero;Wilson;Gabriel Ibarrola Caballero;27;NULL;Defender;Atletico Tucuman;Paraguay
1011;Yair Ezequiel Arismendi;Yair;Ezequiel Arismendi;25;NULL;Midfielder;Sarmiento;Argentina
1012;Yeison Stiven Gordillo Vargas;Yeison;Stiven Gordillo Vargas;31;NULL;Midfielder;Velez Sarsfield;Colombia
1013;Yonathan Emanuel Cabral;Yonathan;Emanuel Cabral;31;NULL;Defender;Gimnasia La Plata;Argentina
1014;Zago Zegarra Ferri;Zago;Zegarra Ferri;22;NULL;Midfielder;Gimnasia La Plata;Argentina
1015;Zahir Facundo Mansilla;Zahir;Facundo Mansilla;24;NULL;Defender;Newell's Old Boys;Argentina
1016;Zaid Abner Romero;Zaid;Abner Romero;23;NULL;Midfielder;Estudiantes;Argentina
1017;Adailson Freire Pereira da Silva;Adailson;Freire Pereira da Silva;26;NULL;Midfielder;America Mineiro;Brazil
1018;Ademir da Silva Santos Junior;Ademir;da Silva Santos Junior;28;NULL;Forward;Bahia;Brazil
1019;Aderbar Melo dos Santos Neto;Aderbar;Melo dos Santos Neto;33;NULL;Goalkeeper;Flamengo;Brazil
1020;Aderlan de Lima Silva;Aderlan;de Lima Silva;33;NULL;Defender;Bragantino;Brazil
1021;Adilson Dos Anjos Oliveira;Adilson;Dos Anjos Oliveira;35;NULL;Midfielder;America Mineiro;Brazil
1022;Adriel Vasconcelos Ramos;Adriel;Vasconcelos Ramos;22;NULL;Goalkeeper;Bahia;Brazil
1023;Adryelson Shawann Lima Silva;Adryelson;Shawann Lima Silva;25;NULL;Defender;Botafogo;Brazil
1024;Adyson do Nascimento Soares;Adyson;do Nascimento Soares;17;NULL;Forward;America Mineiro;Brazil
1025;Agner Moura Izigethy de Souza;Agner;Moura Izigethy de Souza;18;NULL;Midfielder;Fluminense;Brazil
1026;Agusti Canobbio Graviz;Agusti;Canobbio Graviz;24;NULL;Midfielder;Atletico PR;Uruguay
1027;Agusti Daniel Rossi;Agusti;Daniel Rossi;28;NULL;Goalkeeper;Flamengo;Argentina
1028;Alan;Alan;;34;NULL;Forward;Fluminense;Brazil
1029;Alan Javier Franco;Alan;Javier Franco;26;NULL;Defender;Sao Paulo;Argentina
1030;Alan Kardec de Souza Pereira Junior;Alan;Kardec de Souza Pereira Junior;34;NULL;Forward;Atletico Mineiro;Brazil
1031;Alan Patrick;Alan;Patrick;32;NULL;Midfielder;Internacional;Brazil
1032;Alan Pereira Empereur;Alan;Pereira Empereur;29;NULL;Defender;Cuiaba;Brazil
1033;Alan Steven Franco Palma;Alan;Steven Franco Palma;25;NULL;Midfielder;Atletico Mineiro;Ecuador
1034;Aldemir dos Santos Ferreira;Aldemir;dos Santos Ferreira;25;NULL;Midfielder;Gremio;Brazil
1035;Alef Mangueira Severino Pereira;Alef;Mangueira Severino Pereira;28;NULL;Forward;Coritiba;Brazil
1036;Alemao;Alemao;;25;NULL;Midfielder;Internacional;Brazil
1037;Alerrandro Barra Mansa Realino de Souza;Alerrandro;Barra Mansa Realino de Souza;23;NULL;Forward;Bragantino;Brazil
1038;Alesson dos Santos Batista;Alesson;dos Santos Batista;24;NULL;Midfielder;Goias;Brazil
1039;Alex de Oliveira Nascimento;Alex;de Oliveira Nascimento;24;NULL;Midfielder;Santos;Brazil
1040;Alex Paulo Menezes Santana;Alex;Paulo Menezes Santana;28;NULL;Midfielder;Atletico PR;Brazil
1041;Alex Teixeira Santos;Alex;Teixeira Santos;33;NULL;Forward;Vasco da Gama;Brazil
1042;Alexandre Egea;Alexandre;Egea;33;NULL;Forward;America Mineiro;Brazil
1043;Alexandre Jesus;Alexandre;Jesus;21;NULL;Forward;Fluminense;Brazil
1044;Alexandre Rodrigues da Silva;Alexandre;Rodrigues da Silva;34;NULL;Forward;Sao Paulo;Brazil
1045;Alexsander Cristhian Gomes da Costa;Alexsander;Cristhian Gomes da Costa;19;NULL;Midfielder;Fluminense;Brazil
1046;Alexsandro Amorim de Freitas Filho;Alexsandro;Amorim de Freitas Filho;18;NULL;Midfielder;Fortaleza;Brazil
1047;Alison Lopes Ferreira;Alison;Lopes Ferreira;30;NULL;Midfielder;Santos;Brazil
1048;Alisson Euler de Freitas Castro;Alisson;Euler de Freitas Castro;30;NULL;Midfielder;Sao Paulo;Brazil
1049;Alisson Santana Lopes da Fonseca;Alisson;Santana Lopes da Fonseca;17;NULL;Midfielder;Atletico Mineiro;Brazil
1050;Alix Vinicius de Souza Sampaio;Alix;Vinicius de Souza Sampaio;23;NULL;Defender;Fortaleza;Brazil
1051;Allan;Allan;;26;NULL;Midfielder;Flamengo;Brazil
1052;Allano;Allano;;28;NULL;Forward;Goias;Brazil
1053;Allyson Aires dos Santos;Allyson;Aires dos Santos;32;NULL;Defender;Cuiaba;Brazil
1054;Aloisio dos Santos Gonalves;Aloisio;dos Santos Gonalves;35;NULL;Forward;America Mineiro;Brazil
1055;Anderson Oliveira;Anderson;Oliveira;25;NULL;Midfielder;Goias;Brazil
1056;Anderson Silva Da Paixao;Anderson;Silva Da Paixao;25;NULL;Goalkeeper;Cruzeiro;Brazil
1057;Andre Dhominique Queiroz Santiago da Silva;Andre;Dhominique Queiroz Santiago da Silva;19;NULL;Defender;Bahia;Brazil
1058;Andre Henrique da Silva Martins;Andre;Henrique da Silva Martins;21;NULL;Midfielder;Gremio;Brazil
1059;Andrey Ramos do Nascimento;Andrey;Ramos do Nascimento;25;NULL;Midfielder;Coritiba;Brazil
1060;Angel Romero;Angel;Romero;31;NULL;Forward;Corinthians;Paraguay
1061;Angelo Gabriel Borges Damaceno;Angelo;Gabriel Borges Damaceno;18;NULL;Forward;Santos;Brazil
1062;Antonio Francisco Moura Neto;Antonio;Francisco Moura Neto;27;NULL;Midfielder;Cruzeiro;Brazil
1063;Ariel Felipe Gomes da Rosa;Ariel;Felipe Gomes da Rosa;25;NULL;Midfielder;Goias;Brazil
1064;Arielson Sampaio Galvao;Arielson;Sampaio Galvao;18;NULL;Midfielder;Cruzeiro;Brazil
1065;Arthur Augusto de Matos Soares;Arthur;Augusto de Matos Soares;20;NULL;Defender;America Mineiro;Brazil
1066;Arthur Gomes;Arthur;Gomes;25;NULL;Midfielder;Cruzeiro;Brazil
1067;Arthur Zanella Koerich;Arthur;Zanella Koerich;18;NULL;Midfielder;Atletico PR;Brazil
1068;Artur Victor Guimaraes;Artur;Victor Guimaraes;25;NULL;Forward;Palmeiras;Brazil
1069;Arturo Vidal;Arturo;Vidal;36;NULL;Midfielder;Atletico PR;Chile
1070;Ayrton Lucas;Ayrton;Lucas;26;NULL;Defender;Flamengo;Brazil
1071;Benjami Kuscevic Jaramillo;Benjami;Kuscevic Jaramillo;27;NULL;Midfielder;Coritiba;Chile
1072;Bento Matheus Krepski;Bento;Matheus Krepski;24;NULL;Goalkeeper;Atletico PR;Brazil
1073;Bernardo Marcos Lemes;Bernardo;Marcos Lemes;21;NULL;Midfielder;Coritiba;Brazil
1074;Bernardo Schappo;Bernardo;Schappo;24;NULL;Defender;Fortaleza;Brazil
1075;Brayan Ceballos;Brayan;Ceballos;22;NULL;Defender;Fortaleza;Colombia
1076;Brenno Oliveira Fraga Costa;Brenno;Oliveira Fraga Costa;24;NULL;Goalkeeper;Gremio;Brazil
1077;Breno Cascardo Lemos;Breno;Cascardo Lemos;19;NULL;Midfielder;America Mineiro;Brazil
1078;Breno Lopes;Breno;Lopes;27;NULL;Midfielder;Palmeiras;Brazil
1079;Breno Washington Rodrigues da Silva;Breno;Washington Rodrigues da Silva;23;NULL;Defender;Botafogo;Brazil
1080;Bruno Araujo dos Santos;Bruno;Araujo dos Santos;30;NULL;Defender;Goias;Brazil
1081;Bruno Conceizao Praxedes;Bruno;Conceizao Praxedes;21;NULL;Midfielder;Vasco da Gama;Brazil
1082;Bruno da Silva Peres;Bruno;da Silva Peres;33;NULL;Defender;Atletico PR;Brazil
1083;Bruno Fabiano Alves;Bruno;Fabiano Alves;32;NULL;Defender;Gremio;Brazil
1084;Bruno Ferreira Melo;Bruno;Ferreira Melo;30;NULL;Defender;Goias;Brazil
1085;Bruno Ferreira Mombra Rosa;Bruno;Ferreira Mombra Rosa;35;NULL;Forward;Santos;Brazil
1086;Bruno Fuchs;Bruno;Fuchs;24;NULL;Defender;Atletico Mineiro;Brazil
1087;Bruno Gomes da Silva ;Bruno;Gomes da Silva ;22;NULL;Midfielder;Coritiba;Brazil
1088;Bruno Gonalves de Jesus;Bruno;Gonalves de Jesus;20;NULL;Forward;Bragantino;Brazil
1089;Bruno Henrique Corsini;Bruno;Henrique Corsini;33;NULL;Midfielder;Internacional;Brazil
1090;Bruno Henrique Pinto;Bruno;Henrique Pinto;32;NULL;Midfielder;Flamengo;Brazil
1091;Bruno Mendez Cittadini;Bruno;Mendez Cittadini;23;NULL;Defender;Corinthians;Uruguay
1092;Bruno Pacheco;Bruno;Pacheco;31;NULL;Defender;Fortaleza;Brazil
1093;Bruno Rafael Rodrigues do Nascimento;Bruno;Rafael Rodrigues do Nascimento;26;NULL;Forward;Cruzeiro;Brazil
1094;Bruno Tabata;Bruno;Tabata;26;NULL;Midfielder;Palmeiras;Brazil
1095;Bruno Uvini Bortolanca;Bruno;Uvini Bortolanca;32;NULL;Defender;Gremio;Brazil
1096;Bruno Viana Willemen Da Silva;Bruno;Viana Willemen Da Silva;28;NULL;Defender;Coritiba;Brazil
1097;Bruno Zapelli;Bruno;Zapelli;21;NULL;Midfielder;Atletico PR;Argentina
1098;Bryan Jahir Garcia Realpe;Bryan;Jahir Garcia Realpe;22;NULL;Midfielder;Atletico PR;Ecuador
1099;Caetano;Caetano;;24;NULL;Defender;Corinthians;Brazil
1100;Caio Alexandre;Caio;Alexandre;22;NULL;Midfielder;Fortaleza;Brazil
1101;Caio Fernando de Oliveira;Caio;Fernando de Oliveira;25;NULL;Midfielder;Sao Paulo;Brazil
1102;Ciaque Luiz Santos da Purificao;Ciaque;Luiz Santos da Purificao;26;NULL;Goalkeeper;Gremio;Brazil
1103;Calebe Oliveira Costa;Calebe;Oliveira Costa;20;NULL;Midfielder;Cuiaba;Brazil
1104;Camilo CAndido;Camilo;CAndido;28;NULL;Midfielder;Bahia;Uruguay
1105;Carlos Alberto Gomes da Silva Filho;Carlos;Alberto Gomes da Silva Filho;21;NULL;Forward;Botafogo;Brazil
1106;Carlos de Menezes Junior;Carlos;de Menezes Junior;24;NULL;Defender;Atletico PR;Brazil
1107;Carlos de Pena;Carlos;de Pena;31;NULL;Midfielder;Internacional;Uruguay
1108;Carlos Eduardo Amaral Pereira de Castro;Carlos;Eduardo Amaral Pereira de Castro;19;NULL;Midfielder;Atletico Mineiro;Brazil
1109;Carlos Eduardo Bertolassi da Silva;Carlos;Eduardo Bertolassi da Silva;21;NULL;Midfielder;Santos;Brazil
1110;Carlos Eduardo de Oliveira Alves;Carlos;Eduardo de Oliveira Alves;33;NULL;Midfielder;Botafogo;Brazil
1111;Carlos Miguel dos Santos Pereira;Carlos;Miguel dos Santos Pereira;24;NULL;Goalkeeper;Corinthians;Brazil
1112;CAssio;CAssio;;36;NULL;Goalkeeper;Corinthians;Brazil
1113;Cauan Lucas Barros da Luz;Cauan;Lucas Barros da Luz;19;NULL;Midfielder;Vasco da Gama;Brazil
1114;Cauly Oliveira Souza;Cauly;Oliveira Souza;27;NULL;Midfielder;Bahia;Brazil
1115;Charles Aranguiz;Charles;Aranguiz;34;NULL;Midfielder;Internacional;Chile
1116;Christian Roberto Alves Cardoso;Christian;Roberto Alves Cardoso;22;NULL;Midfielder;Atletico PR;Brazil
1117;Chrystian Barletta;Chrystian;Barletta;22;NULL;Midfielder;Corinthians;Brazil
1118;Clayson Henrique da Silva Vieira;Clayson;Henrique da Silva Vieira;28;NULL;Forward;Cuiaba;Brazil
1119;Cleiton;Cleiton;;20;NULL;Defender;Flamengo;Brazil
1120;Cleiton Schwengber;Cleiton;Schwengber;26;NULL;Goalkeeper;Bragantino;Brazil
1121;Cristian Chagas Tarouco;Cristian;Chagas Tarouco;35;NULL;Defender;Fortaleza;Brazil
1122;Cristian Pavon;Cristian;Pavon;27;NULL;Forward;Atletico Mineiro;Argentina
1123;DamiAn Marcelino Moreno;DamiAn;Marcelino Moreno;29;NULL;Forward;Coritiba;Argentina
1124;Daniel Camargo Nolasco;Daniel;Camargo Nolasco;18;NULL;Midfielder;Goias;Brazil
1125;Daniel de Melo Araujo Junior;Daniel;de Melo Araujo Junior;21;NULL;Midfielder;Cruzeiro;Brazil
1126;Daniel Felipe Ruiz Rivera;Daniel;Felipe Ruiz Rivera;22;NULL;Midfielder;Santos;Colombia
1127;Daniel Fortunato Borges;Daniel;Fortunato Borges;30;NULL;Defender;America Mineiro;Brazil
1128;Daniel Sampaio ;Daniel;Sampaio ;27;NULL;Midfielder;Fluminense;Brazil
1129;Danilo Avelar;Danilo;Avelar;34;NULL;Defender;America Mineiro;Brazil
1130;Danilo Barbosa da Silva;Danilo;Barbosa da Silva;27;NULL;Midfielder;Botafogo;Brazil
1131;Danilo das Neves Pinheiro;Danilo;das Neves Pinheiro;31;NULL;Midfielder;Botafogo;Brazil
1132;Danilo Fernandes Batista;Danilo;Fernandes Batista;35;NULL;Goalkeeper;Bahia;Brazil
1133;Darlan Pereira Mendes;Darlan;Pereira Mendes;25;NULL;Midfielder;Gremio;Brazil
1134;David Braz;David;Braz;36;NULL;Defender;Fluminense;Brazil
1135;David Correa da Fonseca;David;Correa da Fonseca;27;NULL;Forward;Sao Paulo;Brazil
1136;David de Duarte Macedo;David;de Duarte Macedo;28;NULL;Midfielder;Bahia;Brazil
1137;David Luiz;David;Luiz;36;NULL;Defender;Flamengo;Brazil
1138;David Terans;David;Terans;29;NULL;Midfielder;Atletico PR;Uruguay
1139;Deivid Washington de Souza ;Deivid;Washington de Souza ;18;NULL;Midfielder;Santos;Brazil
1140;Denilson Alves Borges;Denilson;Alves Borges;22;NULL;Midfielder;Cuiaba;Brazil
1141;Derik Gean Severino Lacerda;Derik;Gean Severino Lacerda;23;NULL;Forward;Cuiaba;Brazil
1142;Deyverson Brum Silva Acosta;Deyverson;Brum Silva Acosta;32;NULL;Forward;Cuiaba;Brazil
